Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Postal Code
US-2016-141544,30/8/16,1/9/16,First Class,PO-18850,19143
CA-2017-169404,9/4/17,14/4/17,Standard Class,NC-18625,17403
CA-2017-169411,24/12/17,29/12/17,Standard Class,AC-10615,14609
US-2017-148054,6/10/17,11/10/17,Standard Class,NZ-18565,83642
CA-2017-118521,16/2/17,20/2/17,Standard Class,LF-17185,10035
CA-2015-142055,8/5/15,10/5/15,First Class,AB-10255,10009
CA-2016-154998,7/4/16,9/4/16,First Class,ES-14080,8701
US-2017-108700,19/5/17,23/5/17,Standard Class,PJ-18835,61107
CA-2017-135307,26/11/17,27/11/17,First Class,LS-17245,64118
CA-2016-103919,3/10/16,7/10/16,Standard Class,TP-21565,75051
US-2016-152051,25/6/16,29/6/16,Standard Class,TS-21160,17403
CA-2016-146633,15/11/16,17/11/16,Second Class,TG-21310,90049
CA-2017-163188,7/11/17,7/11/17,Same Day,EC-14050,73120
CA-2016-140641,28/10/16,2/11/16,Standard Class,EP-13915,33614
CA-2016-130680,24/6/16,29/6/16,Standard Class,BD-11320,92024
CA-2015-113901,19/10/15,24/10/15,Standard Class,NH-18610,48227
CA-2016-166443,4/11/16,5/11/16,First Class,LH-17020,94122
CA-2014-124478,8/8/14,12/8/14,Standard Class,MA-17560,48183
CA-2016-105263,6/8/16,11/8/16,Standard Class,LM-17065,10024
CA-2017-156139,31/12/16,6/1/17,Standard Class,BP-11155,94109
US-2017-155425,10/11/17,11/11/17,First Class,AB-10600,85705
CA-2015-101868,9/6/15,16/6/15,Standard Class,MJ-17740,33178
CA-2017-139822,15/9/17,21/9/17,Standard Class,Dp-13240,6708
CA-2017-163335,24/9/17,27/9/17,First Class,AG-10675,31907
CA-2017-128944,19/6/17,21/6/17,Second Class,KH-16330,43055
US-2017-158946,18/11/17,23/11/17,Standard Class,JW-15220,44107
CA-2016-145919,18/12/16,23/12/16,Standard Class,HG-14965,90032
US-2015-140851,13/7/15,15/7/15,Second Class,ND-18460,31204
CA-2017-112753,18/6/17,23/6/17,Standard Class,CC-12670,90032
US-2017-114034,3/1/17,8/1/17,Standard Class,DL-13315,91730
CA-2016-147473,30/5/16,3/6/16,Standard Class,NL-18310,90049
US-2017-155866,17/11/17,21/11/17,Standard Class,CC-12370,10011
CA-2017-130351,5/12/17,8/12/17,First Class,RB-19570,47201
CA-2017-148922,10/12/17,15/12/17,Second Class,SU-20665,39212
CA-2015-130974,27/11/15,29/11/15,Second Class,MA-17560,2149
CA-2014-126802,29/12/14,5/1/15,Standard Class,ZC-21910,60610
CA-2016-145492,20/11/16,27/11/16,Standard Class,MC-17605,90004
CA-2014-155208,16/4/14,20/4/14,Standard Class,SP-20650,28403
US-2017-105046,17/7/17,23/7/17,Standard Class,BE-11335,13440
CA-2014-166730,30/12/14,1/1/15,First Class,DD-13570,38109
CA-2017-107629,14/12/17,14/12/17,Same Day,DB-13060,60076
CA-2014-124464,14/7/14,20/7/14,Standard Class,SS-20515,19711
CA-2017-136364,13/7/17,17/7/17,Second Class,MH-17455,19140
CA-2017-125990,19/10/17,23/10/17,Standard Class,JS-16030,94122
CA-2015-129322,8/8/15,10/8/15,Second Class,DB-13405,1841
CA-2016-128111,17/3/16,23/3/16,Standard Class,CS-12355,2148
US-2016-165078,5/11/16,10/11/16,Standard Class,MA-17995,46226
CA-2016-146437,28/1/16,1/2/16,Second Class,HG-14965,90036
CA-2014-142979,12/4/14,18/4/14,Standard Class,EH-13765,95240
CA-2016-113845,20/11/16,25/11/16,Standard Class,FA-14230,32839
CA-2016-101651,24/12/16,30/12/16,Standard Class,SC-20305,95123
US-2016-114230,27/11/16,1/12/16,Standard Class,CM-12235,85023
CA-2017-140781,3/8/17,7/8/17,Standard Class,AB-10105,61701
CA-2016-116561,11/9/16,17/9/16,Standard Class,EB-14110,95123
CA-2014-144071,8/12/14,15/12/14,Standard Class,DJ-13420,94110
CA-2017-140676,12/9/17,15/9/17,First Class,BF-11080,21215
CA-2017-169929,25/9/17,28/9/17,First Class,LS-17200,59601
US-2016-116400,22/10/16,24/10/16,First Class,EB-13930,23223
CA-2016-133795,18/12/16,24/12/16,Standard Class,JE-15475,92037
CA-2015-107020,10/7/15,14/7/15,Standard Class,MV-18190,92404
US-2017-110604,15/5/17,20/5/17,Standard Class,JF-15295,98103
CA-2015-145324,15/11/15,19/11/15,Standard Class,DH-13675,22801
CA-2014-103310,10/5/14,15/5/14,Standard Class,GM-14680,95123
CA-2016-130407,2/9/16,6/9/16,Standard Class,KD-16270,10024
US-2016-168410,21/2/16,26/2/16,Standard Class,BV-11245,11572
CA-2015-105508,24/9/15,29/9/15,Standard Class,JF-15190,10035
CA-2017-169362,12/10/17,15/10/17,First Class,SP-20860,75217
CA-2016-153353,18/8/16,24/8/16,Standard Class,GG-14650,10035
US-2016-122182,10/3/16,14/3/16,Standard Class,BD-11770,19143
CA-2017-102379,2/12/17,6/12/17,Standard Class,BB-11545,94601
CA-2017-144491,27/3/17,1/4/17,Standard Class,CJ-12010,77070
CA-2016-138667,27/12/16,30/12/16,Second Class,MW-18220,43130
US-2017-131583,10/6/17,10/6/17,Same Day,CL-11890,19143
CA-2014-123925,17/12/14,19/12/14,Second Class,RF-19840,31907
CA-2014-102645,23/1/14,28/1/14,Standard Class,IM-15055,89115
CA-2015-135391,9/2/15,11/2/15,Second Class,FA-14230,78207
CA-2017-136000,22/9/17,25/9/17,Second Class,SC-20440,10009
CA-2016-152632,27/10/16,2/11/16,Standard Class,JE-15475,12180
CA-2017-137344,20/8/17,20/8/17,Same Day,EM-13810,2038
CA-2017-152786,12/3/17,17/3/17,Standard Class,GA-14725,72756
CA-2016-118759,14/11/16,17/11/16,First Class,MB-17305,10009
CA-2016-114482,21/11/16,25/11/16,Second Class,DM-13345,50315
CA-2014-143637,24/3/14,29/3/14,Second Class,MS-17710,93727
CA-2016-113082,12/9/16,16/9/16,Standard Class,MC-17590,13501
US-2014-119081,12/9/14,19/9/14,Standard Class,TA-21385,66062
CA-2016-146010,20/5/16,23/5/16,First Class,EH-14125,80906
CA-2014-101602,15/12/14,18/12/14,First Class,MC-18100,79907
CA-2016-159989,9/12/16,13/12/16,Standard Class,EB-13870,37064
CA-2017-113075,2/9/17,6/9/17,Standard Class,MC-18100,60623
CA-2014-158225,22/9/14,28/9/14,Standard Class,SE-20110,95123
CA-2016-143805,1/12/16,3/12/16,Second Class,JD-15895,23223
CA-2014-145254,23/7/14,27/7/14,Standard Class,NC-18535,94122
CA-2016-145842,17/6/16,20/6/16,Second Class,FM-14380,10024
US-2017-138086,16/4/17,20/4/17,Standard Class,JO-15550,94109
CA-2015-145415,12/4/15,17/4/15,Second Class,RD-19660,98103
CA-2016-125661,24/11/16,26/11/16,First Class,CA-12055,44105
CA-2016-109743,22/9/16,29/9/16,Standard Class,SH-19975,37167
US-2017-101518,3/11/17,8/11/17,Standard Class,PB-19105,19140
US-2015-139759,25/8/15,30/8/15,Standard Class,NL-18310,90045
CA-2016-161781,29/9/16,30/9/16,First Class,CC-12100,47201
CA-2015-163090,17/11/15,21/11/15,Second Class,GH-14665,60610
CA-2016-112102,12/4/16,16/4/16,Standard Class,BD-11605,22153
CA-2017-109099,6/10/17,11/10/17,Standard Class,MM-18280,10009
CA-2017-104136,1/11/17,4/11/17,Second Class,SF-20065,2149
CA-2017-144848,4/4/17,5/4/17,First Class,DS-13030,10009
CA-2017-149468,20/5/17,20/5/17,Same Day,AR-10405,48183
CA-2017-143329,3/11/17,8/11/17,Standard Class,DL-13330,88001
CA-2015-161998,1/5/15,5/5/15,Standard Class,DB-13120,33614
CA-2017-103506,23/7/17,27/7/17,Standard Class,LR-17035,11561
CA-2017-125752,31/7/17,4/8/17,Standard Class,EH-14125,33311
CA-2016-102813,2/7/16,3/7/16,First Class,EA-14035,77340
CA-2017-107797,8/5/17,11/5/17,Second Class,EB-13705,76063
US-2015-107349,13/7/15,15/7/15,First Class,SL-20155,77095
CA-2016-137204,28/4/16,5/5/16,Standard Class,BO-11350,90045
CA-2016-137393,6/5/16,10/5/16,Standard Class,GM-14500,93309
CA-2016-155187,24/9/16,26/9/16,Second Class,LA-16780,90004
CA-2016-125738,15/10/16,21/10/16,Standard Class,PB-18805,84106
CA-2016-155992,1/10/16,2/10/16,First Class,CC-12220,46350
CA-2017-166128,11/4/17,18/4/17,Standard Class,LW-17215,91104
CA-2016-137736,10/11/16,15/11/16,Standard Class,DC-13285,31088
CA-2017-166926,1/12/17,8/12/17,Standard Class,SO-20335,98105
CA-2014-130449,6/9/14,9/9/14,First Class,VP-21760,94109
CA-2015-125395,26/6/15,29/6/15,Second Class,LA-16780,48180
CA-2016-133802,14/3/16,20/3/16,Standard Class,SP-20650,94061
CA-2017-169012,10/7/17,14/7/17,Standard Class,BF-11275,31907
CA-2016-123932,6/9/16,12/9/16,Standard Class,YC-21895,75217
CA-2014-134726,2/11/14,7/11/14,Second Class,SW-20755,98115
CA-2017-112333,8/4/17,14/4/17,Standard Class,KF-16285,7060
CA-2017-146780,25/12/17,30/12/17,Standard Class,CV-12805,10035
CA-2015-109575,18/9/15,23/9/15,Standard Class,KH-16630,20735
CA-2016-114860,22/12/16,28/12/16,Standard Class,DN-13690,92553
CA-2017-132213,25/4/17,26/4/17,First Class,PN-18775,37211
CA-2014-155390,6/12/14,11/12/14,Standard Class,BG-11035,38109
CA-2015-115798,13/11/15,19/11/15,Standard Class,KL-16645,19711
CA-2017-151484,20/4/17,23/4/17,First Class,CV-12805,19120
CA-2017-118731,20/11/17,22/11/17,Second Class,LP-17080,94110
CA-2015-140410,3/11/15,7/11/15,Standard Class,CM-12655,90008
US-2017-122637,3/9/17,8/9/17,Second Class,EP-13915,60653
CA-2017-161046,5/3/17,5/3/17,Same Day,CB-12535,38671
CA-2017-151596,8/10/17,11/10/17,First Class,BP-11050,2920
CA-2015-119480,9/1/15,13/1/15,Standard Class,CC-12685,42420
CA-2016-116799,3/3/16,6/3/16,First Class,JG-15310,79762
CA-2017-118360,1/4/17,7/4/17,Standard Class,JC-15775,10011
CA-2016-112669,14/4/16,14/4/16,Same Day,KT-16465,85301
CA-2015-143882,26/6/15,30/6/15,Standard Class,DB-13360,44107
CA-2017-169327,2/9/17,4/9/17,Second Class,MH-17290,90008
CA-2016-168046,25/1/16,28/1/16,Second Class,JD-15895,10024
CA-2015-144722,16/3/15,23/3/15,Standard Class,MF-18250,90036
CA-2014-134313,1/11/14,7/11/14,Standard Class,RA-19915,80219
CA-2014-137351,30/9/14,4/10/14,Standard Class,DB-13615,98105
CA-2017-117401,18/5/17,22/5/17,Second Class,PP-18955,65807
CA-2015-169201,28/9/15,1/10/15,First Class,HG-14965,94110
CA-2016-142097,15/10/16,20/10/16,Standard Class,QJ-19255,22153
CA-2014-141607,12/12/14,17/12/14,Standard Class,WB-21850,94521
US-2017-144582,30/4/17,5/5/17,Standard Class,TC-21475,61832
US-2017-110989,3/11/17,5/11/17,Second Class,EJ-14155,98105
CA-2015-146675,16/4/15,20/4/15,Standard Class,SB-20185,60201
CA-2014-164973,4/11/14,9/11/14,Standard Class,NM-18445,10024
CA-2014-159709,10/5/14,15/5/14,Standard Class,AI-10855,98031
CA-2017-112844,13/11/17,16/11/17,Second Class,SP-20620,14215
CA-2016-139409,5/9/16,7/9/16,First Class,FW-14395,10011
CA-2014-159800,28/11/14,1/12/14,First Class,SG-20470,94109
CA-2014-120950,6/11/14,11/11/14,Standard Class,GA-14515,31907
CA-2014-125556,14/11/14,16/11/14,Second Class,ML-17410,6824
US-2017-116505,17/11/17,21/11/17,Second Class,TB-21625,21740
CA-2017-115322,11/5/17,16/5/17,Second Class,ZC-21910,10024
CA-2015-136798,8/5/15,12/5/15,Standard Class,DL-12925,55407
CA-2016-155488,13/11/16,17/11/16,Standard Class,FM-14290,98661
CA-2016-128818,7/5/16,11/5/16,Standard Class,CJ-12010,10009
CA-2016-122322,15/7/16,21/7/16,Standard Class,RH-19510,84604
CA-2017-166849,20/4/17,26/4/17,Standard Class,SJ-20125,60610
CA-2016-123274,19/2/16,24/2/16,Standard Class,GT-14710,10035
CA-2014-136399,16/12/14,17/12/14,First Class,CC-12100,90049
CA-2015-156440,5/12/15,9/12/15,Standard Class,MH-17620,92105
CA-2016-116337,7/11/16,12/11/16,Standard Class,MC-17845,75220
US-2015-164238,16/8/15,20/8/15,Standard Class,JW-15955,19120
US-2017-106705,26/12/17,1/1/18,Standard Class,PO-18850,52601
CA-2017-147333,14/12/17,20/12/17,Standard Class,KL-16555,72701
CA-2017-134880,27/10/17,1/11/17,Standard Class,TW-21025,85204
CA-2014-134572,20/4/14,22/4/14,Second Class,SV-20365,77070
US-2016-103646,21/4/16,26/4/16,Standard Class,SP-20545,60623
CA-2016-134222,10/7/16,11/7/16,Same Day,NZ-18565,85364
CA-2014-136742,6/4/14,10/4/14,Standard Class,GP-14740,17602
CA-2016-146836,2/5/16,2/5/16,Same Day,CC-12475,10024
CA-2014-143840,22/5/14,29/5/14,Standard Class,EH-14185,35601
US-2017-162670,23/12/17,28/12/17,Second Class,MF-18250,72209
CA-2014-128839,8/9/14,13/9/14,Standard Class,TT-21070,23320
US-2017-136679,14/11/17,18/11/17,Standard Class,XP-21865,77506
CA-2015-142937,5/12/15,6/12/15,First Class,SF-20065,75220
CA-2014-160738,5/5/14,10/5/14,Standard Class,KH-16330,61032
CA-2016-162236,4/11/16,6/11/16,Second Class,ER-13855,28205
CA-2015-164497,28/11/15,30/11/15,First Class,AJ-10945,94110
US-2016-116729,25/12/16,28/12/16,First Class,GK-14620,90049
CA-2017-106859,13/3/17,18/3/17,Second Class,BF-11215,87105
CA-2015-109736,10/10/15,11/10/15,First Class,DJ-13420,94109
CA-2017-108749,12/9/17,15/9/17,First Class,DJ-13510,2895
CA-2017-113908,3/6/17,9/6/17,Standard Class,KN-16390,10011
CA-2014-111003,1/6/14,6/6/14,Standard Class,CR-12625,8701
CA-2016-152555,29/3/16,2/4/16,Second Class,ME-17320,60653
CA-2017-158722,20/10/17,26/10/17,Standard Class,MA-17560,19120
CA-2016-114713,7/7/16,12/7/16,Standard Class,SC-20695,33012
CA-2015-151470,20/9/15,26/9/15,Standard Class,AM-10705,89115
CA-2017-155089,2/12/17,6/12/17,Standard Class,DB-12910,33614
CA-2014-135608,8/12/14,10/12/14,Second Class,JK-15625,98502
CA-2015-147879,7/5/15,12/5/15,Standard Class,CC-12220,42301
CA-2016-140571,15/3/16,19/3/16,Standard Class,SJ-20125,39212
CA-2017-113558,21/10/17,26/10/17,Standard Class,PH-18790,33801
CA-2017-132430,9/10/17,11/10/17,First Class,CP-12085,44107
CA-2015-120341,26/9/15,29/9/15,Second Class,SF-20200,19143
CA-2017-120327,11/11/17,16/11/17,Standard Class,WB-21850,50322
CA-2016-155978,1/8/16,1/8/16,Same Day,TS-21205,92503
CA-2016-116603,17/7/16,22/7/16,Standard Class,AT-10735,10024
US-2016-108637,13/3/16,18/3/16,Standard Class,AB-10060,22980
CA-2015-119634,11/8/15,16/8/15,Standard Class,BW-11065,27604
CA-2017-148145,18/3/17,23/3/17,Standard Class,SW-20275,98115
US-2017-101840,6/2/17,12/2/17,Standard Class,SP-20545,10024
CA-2017-107720,6/11/17,13/11/17,Standard Class,VM-21685,7090
CA-2014-107153,28/9/14,3/10/14,Standard Class,GZ-14545,1841
CA-2015-143238,6/9/15,8/9/15,First Class,LO-17170,92253
CA-2015-155761,11/12/15,11/12/15,Same Day,SC-20800,77041
CA-2016-148593,16/6/16,18/6/16,Second Class,BD-11320,90045
CA-2017-151183,14/10/17,19/10/17,Standard Class,BK-11260,94110
CA-2014-115889,2/11/14,6/11/14,Standard Class,SH-20395,94122
CA-2016-113096,2/9/16,4/9/16,First Class,SZ-20035,94122
CA-2016-155383,17/12/16,22/12/16,Standard Class,SC-20680,98115
CA-2015-169572,6/9/15,12/9/15,Standard Class,AG-10525,23223
CA-2014-120474,1/12/14,3/12/14,First Class,RP-19390,53711
CA-2017-140585,18/12/17,23/12/17,Second Class,RA-19915,92024
CA-2015-144043,10/5/15,15/5/15,Standard Class,AB-10165,80027
CA-2014-112158,2/12/14,4/12/14,First Class,DP-13165,10035
CA-2016-165015,25/2/16,27/2/16,Second Class,BD-11725,43055
CA-2017-152310,12/8/17,19/8/17,Standard Class,DK-12895,98103
CA-2017-111556,20/11/17,22/11/17,First Class,CD-11920,10035
CA-2014-117709,4/5/14,8/5/14,Standard Class,PM-18940,49201
CA-2017-161333,2/2/17,7/2/17,Standard Class,JL-15835,90045
CA-2014-139017,11/5/14,17/5/14,Standard Class,RM-19375,77095
CA-2014-150329,10/10/14,14/10/14,Standard Class,SD-20485,85023
CA-2015-145457,24/3/15,27/3/15,Second Class,CP-12085,98042
CA-2017-102519,27/11/17,29/11/17,First Class,BM-11650,53209
CA-2017-160983,29/10/17,31/10/17,Second Class,GB-14530,13021
CA-2017-166184,24/3/17,27/3/17,First Class,HR-14830,10035
CA-2016-165995,30/8/16,6/9/16,Standard Class,BG-11740,90008
US-2017-141852,9/11/17,14/11/17,Standard Class,JE-15745,92054
CA-2017-124205,15/9/17,19/9/17,Standard Class,TC-21145,8701
US-2014-149034,19/11/14,21/11/14,First Class,RD-19900,19120
CA-2015-122623,7/9/15,11/9/15,Standard Class,CC-12145,79907
CA-2016-156685,8/7/16,10/7/16,Second Class,SC-20230,76017
CA-2014-156006,30/4/14,2/5/14,Second Class,TM-21010,39212
CA-2014-133634,5/11/14,10/11/14,Standard Class,SR-20740,22204
CA-2017-124940,21/2/17,26/2/17,Standard Class,DK-13090,75007
CA-2016-113236,26/5/16,29/5/16,Second Class,CP-12085,33445
US-2017-129441,7/9/17,11/9/17,Standard Class,JC-15340,90032
CA-2015-100888,6/4/15,10/4/15,Standard Class,MH-17455,28540
CA-2017-154109,6/11/17,11/11/17,Standard Class,ML-17410,19143
CA-2017-139353,28/10/17,30/10/17,Second Class,JM-15250,28314
CA-2017-164917,2/12/17,7/12/17,Standard Class,MK-17905,33180
US-2016-163538,26/8/16,30/8/16,Standard Class,SS-20515,53132
CA-2017-169901,15/6/17,19/6/17,Standard Class,CC-12550,94122
CA-2015-165414,21/12/15,24/12/15,First Class,LS-17245,28540
CA-2017-118367,28/10/17,2/11/17,Second Class,LO-17170,10035
CA-2017-102337,13/6/17,16/6/17,First Class,SD-20485,60653
US-2017-132059,23/9/17,29/9/17,Standard Class,AP-10915,80525
CA-2015-151043,14/11/15,20/11/15,Standard Class,MG-17680,19143
CA-2017-149181,8/5/17,12/5/17,Standard Class,MD-17350,43229
CA-2016-124506,11/11/16,17/11/16,Standard Class,BB-11545,60623
CA-2017-128699,3/12/17,5/12/17,Second Class,ND-18370,32216
CA-2014-146843,30/11/14,6/12/14,Standard Class,PB-19150,85323
CA-2016-123358,10/4/16,17/4/16,Standard Class,BT-11680,94122
CA-2016-132143,3/9/16,5/9/16,First Class,FM-14215,6457
CA-2014-165477,29/12/14,31/12/14,Second Class,RE-19405,44240
CA-2014-129574,26/5/14,29/5/14,First Class,Dp-13240,84107
CA-2016-121370,14/11/16,19/11/16,Second Class,EB-14110,19134
US-2016-166660,30/1/16,1/2/16,Second Class,TB-21250,98103
CA-2015-123456,9/7/15,13/7/15,Standard Class,KN-16450,75220
CA-2017-133641,14/5/17,21/5/17,Standard Class,EJ-14155,39503
CA-2015-155635,9/5/15,13/5/15,Standard Class,ME-17725,40214
CA-2017-100601,16/11/17,20/11/17,Standard Class,JK-15370,93727
CA-2017-155159,25/11/17,29/11/17,Second Class,DL-13315,30318
CA-2017-107503,1/1/17,6/1/17,Standard Class,GA-14725,44052
CA-2017-110212,1/5/17,5/5/17,Standard Class,SJ-20125,71854
CA-2014-111857,23/4/14,26/4/14,Second Class,NM-18445,94109
CA-2014-102008,30/9/14,4/10/14,Standard Class,RA-19915,10011
CA-2016-135265,7/7/16,9/7/16,Second Class,CC-12370,90045
CA-2017-136672,7/3/17,12/3/17,Standard Class,MG-17890,20735
CA-2015-129770,21/2/15,23/2/15,Second Class,JE-15715,88001
CA-2017-147564,2/10/17,6/10/17,Standard Class,BP-11155,10011
US-2016-169369,12/12/16,18/12/16,Standard Class,EC-14050,31907
US-2017-146822,9/6/17,14/6/17,Standard Class,AG-10675,24153
US-2014-158400,25/10/14,28/10/14,First Class,AH-10030,94109
CA-2016-131576,22/11/16,26/11/16,Standard Class,RD-19585,48205
CA-2016-118500,17/11/16,18/11/16,First Class,HJ-14875,94122
CA-2016-134775,28/10/16,29/10/16,First Class,AS-10285,94109
US-2017-151127,22/5/17,25/5/17,First Class,RL-19615,90049
CA-2014-127383,31/12/14,5/1/15,Standard Class,CM-11815,79907
CA-2014-154837,23/8/14,27/8/14,Second Class,RB-19645,90032
CA-2017-114370,14/3/17,17/3/17,Second Class,BN-11470,60623
CA-2014-151078,12/11/14,12/11/14,Same Day,RF-19840,78207
CA-2014-151001,5/4/14,7/4/14,First Class,JG-15805,62521
CA-2014-169033,30/3/14,3/4/14,Standard Class,KM-16720,11561
US-2014-163797,8/4/14,13/4/14,Standard Class,PC-19000,85224
CA-2014-132500,8/9/14,12/9/14,Standard Class,GZ-14470,94110
CA-2015-111458,26/9/15,30/9/15,Standard Class,PF-19165,10035
CA-2015-126347,14/12/15,19/12/15,Second Class,AJ-10945,90045
CA-2017-142328,7/12/17,14/12/17,Standard Class,TC-21535,94122
CA-2015-132080,22/8/15,25/8/15,First Class,DP-13105,10035
CA-2015-136420,20/11/15,21/11/15,First Class,CS-12250,92024
CA-2016-135594,30/6/16,3/7/16,Second Class,AH-10120,60505
CA-2017-112473,25/5/17,1/6/17,Standard Class,JL-15505,77070
CA-2015-137302,26/4/15,1/5/15,Standard Class,BW-11110,92105
CA-2017-144883,15/8/17,19/8/17,Standard Class,BO-11350,55113
CA-2016-165827,4/11/16,9/11/16,Standard Class,MF-17665,33180
CA-2015-112014,13/8/15,20/8/15,Standard Class,ON-18715,92399
CA-2017-138163,17/11/17,20/11/17,First Class,XP-21865,2149
CA-2015-149909,13/11/15,17/11/15,Standard Class,RA-19915,47201
US-2014-107993,25/11/14,30/11/14,Standard Class,SE-20110,97477
CA-2015-120439,14/6/15,18/6/15,Standard Class,AD-10180,19120
US-2015-137008,2/10/15,8/10/15,Standard Class,JP-15460,8701
CA-2014-143371,28/12/14,3/1/15,Standard Class,MD-17350,92804
CA-2017-148138,29/9/17,3/10/17,Standard Class,ME-18010,43302
US-2014-115987,8/9/14,13/9/14,Second Class,LH-17020,75701
CA-2016-119123,13/3/16,18/3/16,Standard Class,DB-13360,92503
CA-2017-157833,17/6/17,20/6/17,First Class,KD-16345,94122
CA-2015-109638,15/12/15,22/12/15,Standard Class,JH-15985,98115
CA-2017-132934,20/6/17,26/6/17,Standard Class,JE-15475,10801
CA-2015-119102,23/5/15,27/5/15,Standard Class,KH-16690,2895
CA-2015-132906,10/9/15,14/9/15,Standard Class,CC-12145,90004
CA-2015-111073,26/12/15,30/12/15,Standard Class,MC-18100,44256
US-2016-126844,8/10/16,14/10/16,Standard Class,BW-11110,77070
CA-2017-168396,3/8/17,8/8/17,Second Class,BD-11725,94122
CA-2015-154284,21/12/15,26/12/15,Second Class,SZ-20035,60174
CA-2015-106565,20/3/15,23/3/15,First Class,BW-11110,53209
CA-2017-110443,21/11/17,25/11/17,Standard Class,CK-12205,98059
CA-2016-147109,17/12/16,21/12/16,Standard Class,AH-10075,76017
CA-2015-138492,15/5/15,22/5/15,Standard Class,FC-14335,19140
CA-2015-154200,18/6/15,22/6/15,Standard Class,BG-11740,92105
CA-2017-135587,7/12/17,12/12/17,Standard Class,BH-11710,39401
CA-2014-132227,4/11/14,10/11/14,Standard Class,SZ-20035,10011
CA-2016-121958,13/11/16,17/11/16,Standard Class,CS-12505,27360
CA-2015-111297,17/8/15,21/8/15,Standard Class,SC-20440,2740
CA-2017-155957,26/11/17,30/11/17,Standard Class,CC-12610,43229
US-2017-114657,16/11/17,21/11/17,Standard Class,MH-18115,10701
CA-2016-139941,12/6/16,17/6/16,Standard Class,CB-12415,11561
CA-2015-111017,31/7/15,6/8/15,Standard Class,SC-20695,63116
US-2015-136987,11/4/15,14/4/15,Second Class,AR-10540,90004
CA-2017-111759,8/7/17,12/7/17,Standard Class,MR-17545,98103
CA-2017-143259,30/12/17,3/1/18,Standard Class,PO-18865,10009
CA-2017-114804,17/10/17,19/10/17,Second Class,BF-11020,95351
CA-2014-122588,25/11/14,27/11/14,Second Class,AR-10540,2895
CA-2014-128055,31/3/14,5/4/14,Standard Class,AA-10315,94122
CA-2017-127180,22/10/17,24/10/17,First Class,TA-21385,10024
CA-2015-145828,5/10/15,7/10/15,First Class,MB-17305,45231
CA-2015-106208,10/12/15,15/12/15,Standard Class,JW-16075,60610
CA-2016-148908,5/11/16,8/11/16,First Class,JH-15985,94109
CA-2014-114517,23/12/14,27/12/14,Standard Class,TH-21235,10024
